,Station,Date,num_entries,"('num_entries', 'amax')","('num_entries', 'amin')",normalized_entries
30277,JUNIUS ST,01/30/2020,2360,2573,195,0.9104289318755256
30278,JUNIUS ST,01/31/2020,2418,2573,195,0.9348191757779647
30279,JUNIUS ST,02/01/2020,1257,2573,195,0.4465937762825904
30280,JUNIUS ST,02/02/2020,932,2573,195,0.30992430613961314
30281,JUNIUS ST,02/03/2020,2346,2573,195,0.9045416316232128
30282,JUNIUS ST,02/04/2020,2402,2573,195,0.9280908326324643
30283,JUNIUS ST,02/05/2020,2462,2573,195,0.9533221194280909
30284,JUNIUS ST,02/06/2020,2419,2573,195,0.9352396972245585
30285,JUNIUS ST,02/07/2020,2219,2573,195,0.8511354079058032
30286,JUNIUS ST,02/08/2020,1251,2573,195,0.4440706476030278
30287,JUNIUS ST,02/09/2020,962,2573,195,0.32253994953742643
30288,JUNIUS ST,02/10/2020,2333,2573,195,0.8990748528174937
30289,JUNIUS ST,02/11/2020,1849,2573,195,0.695542472666106
30290,JUNIUS ST,02/12/2020,2442,2573,195,0.9449116904962153
30291,JUNIUS ST,02/13/2020,2432,2573,195,0.9407064760302776
30292,JUNIUS ST,02/14/2020,2442,2573,195,0.9449116904962153
30293,JUNIUS ST,02/15/2020,1086,2573,195,0.3746846089150547
30294,JUNIUS ST,02/16/2020,848,2573,195,0.27460050462573593
30295,JUNIUS ST,02/17/2020,1310,2573,195,0.46888141295206054
30296,JUNIUS ST,02/18/2020,2040,2573,195,0.7758620689655172
30297,JUNIUS ST,02/19/2020,2103,2573,195,0.8023549201009251
30298,JUNIUS ST,02/20/2020,2027,2573,195,0.7703952901597981
30299,JUNIUS ST,02/21/2020,2062,2573,195,0.7851135407905803
30300,JUNIUS ST,02/22/2020,1233,2573,195,0.43650126156433977
30301,JUNIUS ST,02/23/2020,991,2573,195,0.3347350714886459
30302,JUNIUS ST,02/24/2020,2375,2573,195,0.9167367535744323
30303,JUNIUS ST,02/25/2020,2343,2573,195,0.9032800672834315
30304,JUNIUS ST,02/26/2020,2372,2573,195,0.915475189234651
30305,JUNIUS ST,02/27/2020,2440,2573,195,0.9440706476030277
30306,JUNIUS ST,02/28/2020,2470,2573,195,0.956686291000841
30307,JUNIUS ST,02/29/2020,1211,2573,195,0.4272497897392767
30308,JUNIUS ST,03/01/2020,940,2573,195,0.31328847771236334
30309,JUNIUS ST,03/02/2020,2391,2573,195,0.9234650967199327
30310,JUNIUS ST,03/03/2020,2430,2573,195,0.93986543313709
30311,JUNIUS ST,03/04/2020,2573,2573,195,1.0
30312,JUNIUS ST,03/05/2020,2444,2573,195,0.9457527333894029
30313,JUNIUS ST,03/06/2020,2386,2573,195,0.9213624894869639
30314,JUNIUS ST,03/07/2020,1518,2573,195,0.556349873843566
30315,JUNIUS ST,03/08/2020,978,2573,195,0.32926829268292684
30316,JUNIUS ST,03/09/2020,2243,2573,195,0.8612279226240538
30317,JUNIUS ST,03/10/2020,2276,2573,195,0.8751051303616485
30318,JUNIUS ST,03/11/2020,2298,2573,195,0.8843566021867115
30319,JUNIUS ST,03/12/2020,2171,2573,195,0.830950378469302
30320,JUNIUS ST,03/13/2020,2056,2573,195,0.7825904121110177
30321,JUNIUS ST,03/14/2020,959,2573,195,0.32127838519764507
30322,JUNIUS ST,03/15/2020,766,2573,195,0.24011774600504626
30323,JUNIUS ST,03/16/2020,1343,2573,195,0.4827586206896552
30324,JUNIUS ST,03/17/2020,1212,2573,195,0.42767031118587046
30325,JUNIUS ST,03/18/2020,1217,2573,195,0.42977291841883936
30326,JUNIUS ST,03/19/2020,1151,2573,195,0.4020185029436501
30327,JUNIUS ST,03/20/2020,1096,2573,195,0.3788898233809924
30328,JUNIUS ST,03/21/2020,602,2573,195,0.17115222876366695
30329,JUNIUS ST,03/22/2020,368,2573,195,0.0727502102607233
30330,JUNIUS ST,03/23/2020,640,2573,195,0.18713204373423045
30331,JUNIUS ST,03/24/2020,742,2573,195,0.23002523128679564
30332,JUNIUS ST,03/25/2020,658,2573,195,0.1947014297729184
30333,JUNIUS ST,03/26/2020,679,2573,195,0.20353238015138772
30334,JUNIUS ST,03/27/2020,677,2573,195,0.20269133725820015
30335,JUNIUS ST,03/28/2020,346,2573,195,0.06349873843566022
30336,JUNIUS ST,03/29/2020,271,2573,195,0.031959629941127
30337,JUNIUS ST,03/30/2020,571,2573,195,0.1581160639192599
30338,JUNIUS ST,03/31/2020,542,2573,195,0.14592094196804037
30339,JUNIUS ST,04/01/2020,562,2573,195,0.1543313708999159
30340,JUNIUS ST,04/02/2020,543,2573,195,0.14634146341463414
30341,JUNIUS ST,04/03/2020,529,2573,195,0.1404541631623213
30342,JUNIUS ST,04/04/2020,326,2573,195,0.055088309503784696
30343,JUNIUS ST,04/05/2020,251,2573,195,0.023549201009251473
30344,JUNIUS ST,04/06/2020,495,2573,195,0.1261564339781329
30345,JUNIUS ST,04/07/2020,470,2573,195,0.11564339781328847
30346,JUNIUS ST,04/08/2020,498,2573,195,0.12741799831791423
30347,JUNIUS ST,04/09/2020,470,2573,195,0.11564339781328847
30348,JUNIUS ST,04/10/2020,447,2573,195,0.10597140454163162
30349,JUNIUS ST,04/11/2020,271,2573,195,0.031959629941127
30350,JUNIUS ST,04/12/2020,195,2573,195,0.0
30351,JUNIUS ST,04/13/2020,386,2573,195,0.08031959629941127
30352,JUNIUS ST,04/14/2020,509,2573,195,0.13204373423044574
30353,JUNIUS ST,04/15/2020,447,2573,195,0.10597140454163162
30354,JUNIUS ST,04/16/2020,467,2573,195,0.11438183347350715
30355,JUNIUS ST,04/17/2020,509,2573,195,0.13204373423044574
30356,JUNIUS ST,04/18/2020,274,2573,195,0.03322119428090833
30357,JUNIUS ST,04/19/2020,285,2573,195,0.03784693019343986
30358,JUNIUS ST,04/20/2020,510,2573,195,0.13246425567703954
30359,JUNIUS ST,04/21/2020,469,2573,195,0.1152228763666947
30360,JUNIUS ST,04/22/2020,526,2573,195,0.13919259882253995
30361,JUNIUS ST,04/23/2020,474,2573,195,0.11732548359966358
30362,JUNIUS ST,04/24/2020,502,2573,195,0.12910008410428933
30363,JUNIUS ST,12/28/2019,1134,2573,195,0.3948696383515559
30364,JUNIUS ST,12/29/2019,880,2573,195,0.28805719091673676
30365,JUNIUS ST,12/30/2019,1732,2573,195,0.6463414634146342
30366,JUNIUS ST,12/31/2019,1787,2573,195,0.6694701429772918
30367,KEW GARDENS,01/01/2020,6600,26042,869,0.22766456123624518
30368,KEW GARDENS,01/02/2020,22243,26042,869,0.8490843363921662
30369,KEW GARDENS,01/03/2020,21709,26042,869,0.8278711317681643
30370,KEW GARDENS,01/04/2020,9589,26042,869,0.3464028919874469
30371,KEW GARDENS,01/05/2020,7435,26042,869,0.26083502165018074
30372,KEW GARDENS,01/06/2020,23676,26042,869,0.9060104079768005
30373,KEW GARDENS,01/07/2020,24522,26042,869,0.9396178445159497
30374,KEW GARDENS,01/08/2020,24511,26042,869,0.9391808683907361
30375,KEW GARDENS,01/09/2020,24233,26042,869,0.9281372899535216
30376,KEW GARDENS,01/10/2020,23581,26042,869,0.9022365232590474
30377,KEW GARDENS,01/11/2020,10671,26042,869,0.3893854526675406
30378,KEW GARDENS,01/12/2020,7840,26042,869,0.2769236880784968
30379,KEW GARDENS,01/13/2020,24283,26042,869,0.9301235450681286
30380,KEW GARDENS,01/14/2020,24436,26042,869,0.9362014857188258
30381,KEW GARDENS,01/15/2020,24902,26042,869,0.9547133833869622
30382,KEW GARDENS,01/16/2020,24711,26042,869,0.9471258888491638
30383,KEW GARDENS,01/17/2020,22820,26042,869,0.8720057204147301
30384,KEW GARDENS,01/18/2020,8885,26042,869,0.3184364199737814
30385,KEW GARDENS,01/19/2020,7405,26042,869,0.2596432685814166
30386,KEW GARDENS,01/20/2020,13447,26042,869,0.49966233663051685
30387,KEW GARDENS,01/21/2020,25372,26042,869,0.9733841814642673
30388,KEW GARDENS,01/22/2020,24685,26042,869,0.9460930361895682
30389,KEW GARDENS,01/23/2020,24781,26042,869,0.9499066460096135
30390,KEW GARDENS,01/24/2020,23090,26042,869,0.8827314980336074
30391,KEW GARDENS,01/25/2020,9222,26042,869,0.3318237794462321
30392,KEW GARDENS,01/26/2020,8029,26042,869,0.28443173241171094
30393,KEW GARDENS,01/27/2020,24433,26042,869,0.9360823104119493
30394,KEW GARDENS,01/28/2020,26042,26042,869,1.0
30395,KEW GARDENS,01/29/2020,25633,26042,869,0.9837524331625154
30396,KEW GARDENS,01/30/2020,25540,26042,869,0.9800579986493465
30397,KEW GARDENS,01/31/2020,23999,26042,869,0.9188416160171612
30398,KEW GARDENS,02/01/2020,9838,26042,869,0.3562944424581893
30399,KEW GARDENS,02/02/2020,7106,26042,869,0.24776546299606722
30400,KEW GARDENS,02/03/2020,24442,26042,869,0.9364398363325785
30401,KEW GARDENS,02/04/2020,25438,26042,869,0.9760060382155484
30402,KEW GARDENS,02/05/2020,25605,26042,869,0.9826401302983355
30403,KEW GARDENS,02/06/2020,25110,26042,869,0.962976204663727
30404,KEW GARDENS,02/07/2020,24108,26042,869,0.9231716521670044
30405,KEW GARDENS,02/08/2020,10942,26042,869,0.40015095538871015
30406,KEW GARDENS,02/09/2020,7645,26042,869,0.2691772931315298
30407,KEW GARDENS,02/10/2020,24752,26042,869,0.9487546180431414
30408,KEW GARDENS,02/11/2020,25766,26042,869,0.9890358717673698
30409,KEW GARDENS,02/12/2020,24839,26042,869,0.9522107019425575
30410,KEW GARDENS,02/13/2020,25643,26042,869,0.9841496841854368
30411,KEW GARDENS,02/14/2020,24431,26042,869,0.936002860207365
30412,KEW GARDENS,02/15/2020,9583,26042,869,0.346164541373694
30413,KEW GARDENS,02/16/2020,7395,26042,869,0.2592460175584952
30414,KEW GARDENS,02/17/2020,13547,26042,869,0.5036348468597307
30415,KEW GARDENS,02/18/2020,23463,26042,869,0.8975489611885751
30416,KEW GARDENS,02/19/2020,24457,26042,869,0.9370357128669606
30417,KEW GARDENS,02/20/2020,24209,26042,869,0.9271838874985103
30418,KEW GARDENS,02/21/2020,22217,26042,869,0.8480514837325707
30419,KEW GARDENS,02/22/2020,10246,26042,869,0.37250228419338177
30420,KEW GARDENS,02/23/2020,7658,26042,869,0.2696937194613276
30421,KEW GARDENS,02/24/2020,24814,26042,869,0.951217574385254
30422,KEW GARDENS,02/25/2020,25397,26042,869,0.9743773090215707
30423,KEW GARDENS,02/26/2020,25332,26042,869,0.9717951773725817
30424,KEW GARDENS,02/27/2020,25527,26042,869,0.9795415723195487
30425,KEW GARDENS,02/28/2020,24215,26042,869,0.9274222381122631
30426,KEW GARDENS,02/29/2020,9848,26042,869,0.35669169348111074
30427,KEW GARDENS,03/01/2020,7294,26042,869,0.2552337822269892
30428,KEW GARDENS,03/02/2020,24072,26042,869,0.9217415484844873
30429,KEW GARDENS,03/03/2020,24906,26042,869,0.9548722837961308
30430,KEW GARDENS,03/04/2020,24849,26042,869,0.9526079529654788
30431,KEW GARDENS,03/05/2020,24449,26042,869,0.9367179120486235
30432,KEW GARDENS,03/06/2020,22484,26042,869,0.8586580860445716
30433,KEW GARDENS,03/07/2020,10847,26042,869,0.39637707067095695
30434,KEW GARDENS,03/08/2020,7850,26042,869,0.2773209391014182
30435,KEW GARDENS,03/09/2020,23469,26042,869,0.8977873118023278
30436,KEW GARDENS,03/10/2020,22991,26042,869,0.8787987129066858
30437,KEW GARDENS,03/11/2020,22490,26042,869,0.8588964366583244
30438,KEW GARDENS,03/12/2020,20595,26042,869,0.7836173678147221
30439,KEW GARDENS,03/13/2020,17525,26042,869,0.6616613037778573
30440,KEW GARDENS,03/14/2020,7396,26042,869,0.25928574266078735
30441,KEW GARDENS,03/15/2020,5128,26042,869,0.16918921066221745
30442,KEW GARDENS,03/16/2020,12445,26042,869,0.45985778413379413
30443,KEW GARDENS,03/17/2020,10119,26042,869,0.36745719620228023
30444,KEW GARDENS,03/18/2020,9002,26042,869,0.32308425694196163
30445,KEW GARDENS,03/19/2020,7835,26042,869,0.2767250625670361
30446,KEW GARDENS,03/20/2020,6947,26042,869,0.2414491717316172
30447,KEW GARDENS,03/21/2020,3252,26042,869,0.09466491876216582
30448,KEW GARDENS,03/22/2020,2156,26042,869,0.051126206649982124
30449,KEW GARDENS,03/23/2020,3950,26042,869,0.12239304016207841
30450,KEW GARDENS,03/24/2020,3921,26042,869,0.1212410121956064
30451,KEW GARDENS,03/25/2020,3603,26042,869,0.10860842966670639
30452,KEW GARDENS,03/26/2020,3447,26042,869,0.1024113137091328
30453,KEW GARDENS,03/27/2020,3328,26042,869,0.09768402653636833
30454,KEW GARDENS,03/28/2020,1599,26042,869,0.028999324673261034
30455,KEW GARDENS,03/29/2020,1249,26042,869,0.015095538871012592
30456,KEW GARDENS,03/30/2020,2745,26042,869,0.07452429190005164
30457,KEW GARDENS,03/31/2020,2509,26042,869,0.06514916775910698
30458,KEW GARDENS,04/01/2020,2562,26042,869,0.06725459818059032
30459,KEW GARDENS,04/02/2020,2362,26042,869,0.05930957772216264
30460,KEW GARDENS,04/03/2020,2308,26042,869,0.05716442219838716
30461,KEW GARDENS,04/04/2020,1229,26042,869,0.014301036825169824
30462,KEW GARDENS,04/05/2020,1036,26042,869,0.006634092082787113
30463,KEW GARDENS,04/06/2020,2211,26042,869,0.05331108727604974
30464,KEW GARDENS,04/07/2020,2043,26042,869,0.04663727009097048
30465,KEW GARDENS,04/08/2020,2093,26042,869,0.0486235252055774
30466,KEW GARDENS,04/09/2020,1954,26042,869,0.04310173598697017
30467,KEW GARDENS,04/10/2020,1914,26042,869,0.04151273189528463
30468,KEW GARDENS,04/11/2020,1143,26042,869,0.010884678028045922
30469,KEW GARDENS,04/12/2020,869,26042,869,0.0
30470,KEW GARDENS,04/13/2020,1807,26042,869,0.03726214595002582
30471,KEW GARDENS,04/14/2020,2055,26042,869,0.047113971318476146
30472,KEW GARDENS,04/15/2020,2047,26042,869,0.04679617050013904
30473,KEW GARDENS,04/16/2020,2028,26042,869,0.04604139355658841
30474,KEW GARDENS,04/17/2020,1958,26042,869,0.04326063639613872
30475,KEW GARDENS,04/18/2020,1091,26042,869,0.008818972708854724
30476,KEW GARDENS,04/19/2020,960,26042,869,0.0036149843085845944
30477,KEW GARDENS,04/20/2020,2141,26042,869,0.05053033011560005
30478,KEW GARDENS,04/21/2020,1997,26042,869,0.04480991538553212
30479,KEW GARDENS,04/22/2020,2110,26042,869,0.04929885194454376
30480,KEW GARDENS,04/23/2020,2111,26042,869,0.0493385770468359
30481,KEW GARDENS,04/24/2020,1982,26042,869,0.04421403885115004
30482,KEW GARDENS,12/28/2019,10809,26042,869,0.39486751678385573
30483,KEW GARDENS,12/29/2019,8013,26042,869,0.28379613077503674
30484,KEW GARDENS,12/30/2019,18975,26042,869,0.7192627021014579
30485,KEW GARDENS,12/31/2019,17303,26042,869,0.6528423310690025
30486,KINGS HWY,01/01/2020,9132,29899,1269,0.2746419839329375
30487,KINGS HWY,01/02/2020,26514,29899,1269,0.8817673768774014
30488,KINGS HWY,01/03/2020,25864,29899,1269,0.8590639189661194
30489,KINGS HWY,01/04/2020,12409,29899,1269,0.3891023402025847
30490,KINGS HWY,01/05/2020,11240,29899,1269,0.3482710443590639
30491,KINGS HWY,01/06/2020,28522,29899,1269,0.951903597624869
30492,KINGS HWY,01/07/2020,28461,29899,1269,0.9497729654208872
30493,KINGS HWY,01/08/2020,28626,29899,1269,0.9555361508906741
30494,KINGS HWY,01/09/2020,28256,29899,1269,0.9426126440796367
30495,KINGS HWY,01/10/2020,27547,29899,1269,0.9178484107579462
30496,KINGS HWY,01/11/2020,12337,29899,1269,0.3865874956339504
30497,KINGS HWY,01/12/2020,10764,29899,1269,0.3316451274886483
30498,KINGS HWY,01/13/2020,28381,29899,1269,0.9469786936779602
30499,KINGS HWY,01/14/2020,28544,29899,1269,0.9526720223541739
30500,KINGS HWY,01/15/2020,29425,29899,1269,0.9834439399231575
30501,KINGS HWY,01/16/2020,28658,29899,1269,0.9566538595878449
30502,KINGS HWY,01/17/2020,26614,29899,1269,0.8852602165560601
30503,KINGS HWY,01/18/2020,10339,29899,1269,0.3168005588543486
30504,KINGS HWY,01/19/2020,10218,29899,1269,0.3125742228431715
30505,KINGS HWY,01/20/2020,18451,29899,1269,0.6001397135871464
30506,KINGS HWY,01/21/2020,27395,29899,1269,0.9125392944463849
30507,KINGS HWY,01/22/2020,27351,29899,1269,0.911002444987775
30508,KINGS HWY,01/23/2020,27481,29899,1269,0.9155431365700314
30509,KINGS HWY,01/24/2020,26034,29899,1269,0.8650017464198393
30510,KINGS HWY,01/25/2020,10593,29899,1269,0.32567237163814183
30511,KINGS HWY,01/26/2020,11282,29899,1269,0.3497380370241006
30512,KINGS HWY,01/27/2020,27531,29899,1269,0.9172895564093608
30513,KINGS HWY,01/28/2020,29289,29899,1269,0.9786936779601816
30514,KINGS HWY,01/29/2020,29650,29899,1269,0.9913028292001397
30515,KINGS HWY,01/30/2020,29479,29899,1269,0.9853300733496333
30516,KINGS HWY,01/31/2020,18673,29899,1269,0.6078938176737688
30517,KINGS HWY,02/01/2020,11629,29899,1269,0.36185819070904646
30518,KINGS HWY,02/02/2020,11133,29899,1269,0.34453370590289906
30519,KINGS HWY,02/03/2020,29641,29899,1269,0.9909884736290604
30520,KINGS HWY,02/04/2020,29706,29899,1269,0.9932588194201886
30521,KINGS HWY,02/05/2020,29899,29899,1269,1.0
30522,KINGS HWY,02/06/2020,29643,29899,1269,0.9910583304226336
30523,KINGS HWY,02/07/2020,27818,29899,1269,0.9273140062871115
30524,KINGS HWY,02/08/2020,10801,29899,1269,0.332937478169752
30525,KINGS HWY,02/09/2020,8757,29899,1269,0.26154383513796714
30526,KINGS HWY,02/10/2020,28868,29899,1269,0.9639888229130283
30527,KINGS HWY,02/11/2020,29694,29899,1269,0.9928396786587496
30528,KINGS HWY,02/12/2020,29663,29899,1269,0.9917568983583653
30529,KINGS HWY,02/13/2020,29822,29899,1269,0.9973105134474327
30530,KINGS HWY,02/14/2020,26868,29899,1269,0.8941320293398533
30531,KINGS HWY,02/15/2020,11929,29899,1269,0.3723367097450227
30532,KINGS HWY,02/16/2020,10995,29899,1269,0.33971358714634997
30533,KINGS HWY,02/17/2020,19016,29899,1269,0.6198742577715682
30534,KINGS HWY,02/18/2020,27406,29899,1269,0.9129235068110374
30535,KINGS HWY,02/19/2020,27947,29899,1269,0.9318197694725812
30536,KINGS HWY,02/20/2020,27595,29899,1269,0.9195249738037025
30537,KINGS HWY,02/21/2020,25466,29899,1269,0.8451624170450577
30538,KINGS HWY,02/22/2020,10478,29899,1269,0.3216556060076842
30539,KINGS HWY,02/23/2020,9384,29899,1269,0.28344393992315753
30540,KINGS HWY,02/24/2020,29447,29899,1269,0.9842123646524624
30541,KINGS HWY,02/25/2020,29307,29899,1269,0.9793223891023402
30542,KINGS HWY,02/26/2020,29877,29899,1269,0.9992315752706951
30543,KINGS HWY,02/27/2020,29749,29899,1269,0.9947607404820119
30544,KINGS HWY,02/28/2020,27810,29899,1269,0.9270345791128187
30545,KINGS HWY,02/29/2020,9844,29899,1269,0.2995110024449878
30546,KINGS HWY,03/01/2020,8786,29899,1269,0.26255675864477823
30547,KINGS HWY,03/02/2020,29070,29899,1269,0.971044359063919
30548,KINGS HWY,03/03/2020,29416,29899,1269,0.9831295843520782
30549,KINGS HWY,03/04/2020,29411,29899,1269,0.9829549423681453
30550,KINGS HWY,03/05/2020,29357,29899,1269,0.9810688089416696
30551,KINGS HWY,03/06/2020,26868,29899,1269,0.8941320293398533
30552,KINGS HWY,03/07/2020,12265,29899,1269,0.38407265106531613
30553,KINGS HWY,03/08/2020,9592,29899,1269,0.29070904645476775
30554,KINGS HWY,03/09/2020,26418,29899,1269,0.878414250785889
30555,KINGS HWY,03/10/2020,24465,29899,1269,0.8101990918616836
30556,KINGS HWY,03/11/2020,25752,29899,1269,0.8551519385260217
30557,KINGS HWY,03/12/2020,23586,29899,1269,0.7794970310862731
30558,KINGS HWY,03/13/2020,20334,29899,1269,0.6659098847362906
30559,KINGS HWY,03/14/2020,9389,29899,1269,0.28361858190709044
30560,KINGS HWY,03/15/2020,7732,29899,1269,0.225742228431715
30561,KINGS HWY,03/16/2020,14511,29899,1269,0.4625218302479916
30562,KINGS HWY,03/17/2020,12314,29899,1269,0.38578414250785886
30563,KINGS HWY,03/18/2020,11309,29899,1269,0.35068110373733846
30564,KINGS HWY,03/19/2020,9908,29899,1269,0.30174641983932937
30565,KINGS HWY,03/20/2020,9006,29899,1269,0.27024100593782746
30566,KINGS HWY,03/21/2020,3965,29899,1269,0.09416695773663988
30567,KINGS HWY,03/22/2020,2885,29899,1269,0.056444289207125395
30568,KINGS HWY,03/23/2020,4684,29899,1269,0.11928047502619629
30569,KINGS HWY,03/24/2020,4882,29899,1269,0.1261962975899406
30570,KINGS HWY,03/25/2020,4410,29899,1269,0.10971009430667132
30571,KINGS HWY,03/26/2020,4471,29899,1269,0.11184072651065316
30572,KINGS HWY,03/27/2020,4332,29899,1269,0.1069856793573175
30573,KINGS HWY,03/28/2020,1996,29899,1269,0.02539294446384911
30574,KINGS HWY,03/29/2020,1697,29899,1269,0.014949353824659449
30575,KINGS HWY,03/30/2020,3553,29899,1269,0.07977645826056584
30576,KINGS HWY,03/31/2020,3236,29899,1269,0.0687041564792176
30577,KINGS HWY,04/01/2020,3249,29899,1269,0.06915822563744324
30578,KINGS HWY,04/02/2020,2964,29899,1269,0.05920363255326581
30579,KINGS HWY,04/03/2020,3009,29899,1269,0.060775410408662245
30580,KINGS HWY,04/04/2020,1672,29899,1269,0.01407614390499476
30581,KINGS HWY,04/05/2020,1462,29899,1269,0.006741180579811387
30582,KINGS HWY,04/06/2020,2851,29899,1269,0.05525672371638142
30583,KINGS HWY,04/07/2020,2706,29899,1269,0.05019210618232623
30584,KINGS HWY,04/08/2020,2606,29899,1269,0.04669926650366748
30585,KINGS HWY,04/09/2020,2323,29899,1269,0.03681453021306322
30586,KINGS HWY,04/10/2020,2305,29899,1269,0.036185819070904644
30587,KINGS HWY,04/11/2020,1536,29899,1269,0.009325881942018862
30588,KINGS HWY,04/12/2020,1269,29899,1269,0.0
30589,KINGS HWY,04/13/2020,2274,29899,1269,0.035103038770520435
30590,KINGS HWY,04/14/2020,2638,29899,1269,0.04781697520083828
30591,KINGS HWY,04/15/2020,2418,29899,1269,0.04013272790778903
30592,KINGS HWY,04/16/2020,2499,29899,1269,0.042961928047502616
30593,KINGS HWY,04/17/2020,2755,29899,1269,0.05190359762486902
30594,KINGS HWY,04/18/2020,1550,29899,1269,0.009814879497031087
30595,KINGS HWY,04/19/2020,1507,29899,1269,0.008312958435207823
30596,KINGS HWY,04/20/2020,2782,29899,1269,0.052846664338106884
30597,KINGS HWY,04/21/2020,2633,29899,1269,0.04764233321690534
30598,KINGS HWY,04/22/2020,2888,29899,1269,0.056549074397485154
30599,KINGS HWY,04/23/2020,2774,29899,1269,0.05256723716381418
30600,KINGS HWY,04/24/2020,2715,29899,1269,0.05050646175340552
30601,KINGS HWY,12/28/2019,13616,29899,1269,0.43126091512399584
30602,KINGS HWY,12/29/2019,11410,29899,1269,0.3542088718127838
30603,KINGS HWY,12/30/2019,22676,29899,1269,0.7477121900104785
30604,KINGS HWY,12/31/2019,21339,29899,1269,0.701012923506811
30605,KINGSBRIDGE RD,01/01/2020,5598,17328,1359,0.2654518128874695
30606,KINGSBRIDGE RD,01/02/2020,13916,17328,1359,0.7863360260504728
30607,KINGSBRIDGE RD,01/03/2020,14160,17328,1359,0.8016156302836747
30608,KINGSBRIDGE RD,01/04/2020,7842,17328,1359,0.40597407476986663
30609,KINGSBRIDGE RD,01/05/2020,6325,17328,1359,0.31097751894295195
30610,KINGSBRIDGE RD,01/06/2020,15352,17328,1359,0.876260254242595
30611,KINGSBRIDGE RD,01/07/2020,15863,17328,1359,0.9082597532719644
30612,KINGSBRIDGE RD,01/08/2020,15900,17328,1359,0.9105767424384745
30613,KINGSBRIDGE RD,01/09/2020,15724,17328,1359,0.8995553885653453
30614,KINGSBRIDGE RD,01/10/2020,15829,17328,1359,0.9061306280919281
30615,KINGSBRIDGE RD,01/11/2020,8565,17328,1359,0.4512492955100507
30616,KINGSBRIDGE RD,01/12/2020,6557,17328,1359,0.32550566723025864
30617,KINGSBRIDGE RD,01/13/2020,15508,17328,1359,0.8860291815392323
30618,KINGSBRIDGE RD,01/14/2020,15841,17328,1359,0.9068820840378233
30619,KINGSBRIDGE RD,01/15/2020,16164,17328,1359,0.9271087732481683
30620,KINGSBRIDGE RD,01/16/2020,15955,17328,1359,0.9140209155238275
30621,KINGSBRIDGE RD,01/17/2020,15579,17328,1359,0.8904752958857787
30622,KINGSBRIDGE RD,01/18/2020,7830,17328,1359,0.4052226188239714
30623,KINGSBRIDGE RD,01/19/2020,6765,17328,1359,0.3385309036257749
30624,KINGSBRIDGE RD,01/20/2020,9463,17328,1359,0.5074832487945394
30625,KINGSBRIDGE RD,01/21/2020,15231,17328,1359,0.8686830734548188
30626,KINGSBRIDGE RD,01/22/2020,15665,17328,1359,0.8958607301646941
30627,KINGSBRIDGE RD,01/23/2020,15306,17328,1359,0.8733796731166635
30628,KINGSBRIDGE RD,01/24/2020,14921,17328,1359,0.8492704615191934
30629,KINGSBRIDGE RD,01/25/2020,8112,17328,1359,0.42288183355250797
30630,KINGSBRIDGE RD,01/26/2020,7158,17328,1359,0.3631410858538418
30631,KINGSBRIDGE RD,01/27/2020,15572,17328,1359,0.8900369465840066
30632,KINGSBRIDGE RD,01/28/2020,16919,17328,1359,0.9743878765107395
30633,KINGSBRIDGE RD,01/29/2020,17149,17328,1359,0.9887907821403971
30634,KINGSBRIDGE RD,01/30/2020,16898,17328,1359,0.973072828605423
30635,KINGSBRIDGE RD,01/31/2020,15808,17328,1359,0.9048155801866116
30636,KINGSBRIDGE RD,02/01/2020,8552,17328,1359,0.45043521823533095
30637,KINGSBRIDGE RD,02/02/2020,6483,17328,1359,0.3208716888972384
30638,KINGSBRIDGE RD,02/03/2020,16414,17328,1359,0.9427641054543178
30639,KINGSBRIDGE RD,02/04/2020,17001,17328,1359,0.9795228254743565
30640,KINGSBRIDGE RD,02/05/2020,17328,17328,1359,1.0
30641,KINGSBRIDGE RD,02/06/2020,17034,17328,1359,0.9815893293255683
30642,KINGSBRIDGE RD,02/07/2020,16408,17328,1359,0.9423883774813702
30643,KINGSBRIDGE RD,02/08/2020,9291,17328,1359,0.4967123802367086
30644,KINGSBRIDGE RD,02/09/2020,7055,17328,1359,0.35669108898490826
30645,KINGSBRIDGE RD,02/10/2020,16684,17328,1359,0.9596718642369592
30646,KINGSBRIDGE RD,02/11/2020,16985,17328,1359,0.978520884213163
30647,KINGSBRIDGE RD,02/12/2020,16169,17328,1359,0.9274218798922913
30648,KINGSBRIDGE RD,02/13/2020,17008,17328,1359,0.9799611747761288
30649,KINGSBRIDGE RD,02/14/2020,16211,17328,1359,0.9300519757029244
30650,KINGSBRIDGE RD,02/15/2020,8759,17328,1359,0.46339783330202267
30651,KINGSBRIDGE RD,02/16/2020,7052,17328,1359,0.35650322499843445
30652,KINGSBRIDGE RD,02/17/2020,10212,17328,1359,0.5543866240841631
30653,KINGSBRIDGE RD,02/18/2020,14985,17328,1359,0.8532782265639677
30654,KINGSBRIDGE RD,02/19/2020,14962,17328,1359,0.851837936001002
30655,KINGSBRIDGE RD,02/20/2020,14942,17328,1359,0.85058550942451
30656,KINGSBRIDGE RD,02/21/2020,13979,17328,1359,0.7902811697664225
30657,KINGSBRIDGE RD,02/22/2020,9167,17328,1359,0.4889473354624585
30658,KINGSBRIDGE RD,02/23/2020,7257,17328,1359,0.369340597407477
